Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR
7466	WFS1	0.284089522068136	0.547904025059678	-0.428793025915279	0.371987658453936	0.00275942508550919	-0.302565881767311	0.0799940882751793	0.235360391926436	0.0640694556334766	0.574963487654225	0.789935701647942	0.99245831288283	0.173867090207736	0.960367408883952	0.92249688681934	0.356269453448766	++-++-+	#######	1	0.604026480512608
55729	ATF7IP	0.259300328876535	-0.149985003753791	1.44599143808016	-0.185165091847427	-0.0811127182439657	0.0728652350692176	NA	0.255732538537065	0.36512432089105	0.0851174076461228	0.827981164408396	0.713398041070191	0.482460555738906	NA	0.922469904564768	0.356283521414115	+-+--+?	######?	1	0.604026480512608
11155	LDB3	-0.641950334342225	NA	NA	-0.141659313587066	0.77355945473508	-0.71330873924852	NA	0.200019409286135	NA	NA	0.921834603584743	0.340223586566992	0.212814515443248	NA	-0.92231726234755	0.356363112366207	-??-+-?	#??###?	1	0.604049001078321
10144	FAM13A	0.733984381844163	-0.874331839635414	NA	0.0654429105573744	0.0847149393454414	0.146181478065499	NA	0.0678468294210885	0.0261443492830622	NA	0.942865652770079	0.904397484285403	0.559815600906046	NA	0.922220840873046	0.356413394382634	+-?+++?	#!?###?	1	0.604049001078321
23165	NUP205	0.135838840157389	0.183660945856848	NA	-0.186979309396683	0.0129581144117239	0.0149219156542149	NA	0.553047310838071	0.201686116550249	NA	0.805235200652718	0.962491552515475	0.958133849917266	NA	0.921878923527989	0.356591733997424	++?-++?	##?###?	1	0.604252419898824
196743	PAOX	0.33616870537274	NA	NA	NA	-0.092872809664641	0.161095474196953	NA	0.313531208104629	NA	NA	NA	0.777272692534493	0.550103186468357	NA	0.921617610195833	0.356728069517488	+???-+?	#???##?	1	0.604347768626735
26275	HIBCH	0.285750215514978	1.34887999130425	-0.772556175040492	-0.103829234113275	0.113398119841642	-0.450467391784326	NA	0.330011267041402	0.0011685397194216	0.350359409124776	0.902693829573412	0.861584128728563	0.265387647149123	NA	0.921547507832564	0.356764649748093	++--+-?	#!####?	1	0.604347768626735
8883	NAE1	-0.0128972179989368	0.483904111866231	NA	-0.223515291954445	-0.307856108032615	-0.122527264339896	-0.316847284498085	0.955688135138095	0.151658450130315	NA	0.84166713362288	0.629381767881732	0.332696703506951	0.929399992157675	-0.921219062346851	0.356936067906575	-+?----	##?####	1	0.604465161675214
9534	ZNF254	0.247794411227174	NA	0.060874050904979	NA	NA	NA	NA	0.452753714623726	NA	0.920774176689749	NA	NA	NA	NA	0.921191184435622	0.356950619985585	+?+????	#?#????	1	0.604465161675214
84859	LRCH3	0.251327515623911	NA	NA	NA	NA	NA	NA	0.357223968224149	NA	NA	NA	NA	NA	NA	0.92066765490755	0.357223968224149	+??????	#??????	1	0.604702927416164
23466	CBX6	0.069038184784783	-0.747275506721536	-0.956154660384154	NA	0.296558482265571	-0.076432162521554	NA	0.6327134218258	0.00611433208515168	0.207659229275147	NA	0.400656725370427	0.5915206156385	NA	-0.920609067316613	0.357254566512366	+--?+-?	#!#?##?	1	0.604702927416164
11070	TMEM115	-0.136427412250808	NA	NA	NA	NA	NA	NA	0.357266099367087	NA	NA	NA	NA	NA	NA	-0.920586985784454	0.357266099367087	-??????	#??????	1	0.604702927416164
5139	PDE3A	0.317057872819308	NA	NA	NA	-0.141757766305312	0.145265273542044	0.0294182740832465	0.335376994059193	NA	NA	NA	0.562693179706476	0.241368259810205	0.985127212433875	0.9201765433448	0.357480510005833	+???-++	#???###	1	0.604967016932948
29934	SNX12	-0.181056352238008	NA	NA	NA	NA	NA	NA	0.357747943711061	NA	NA	NA	NA	NA	NA	-0.919664816954679	0.357747943711061	-??????	#??????	1	0.605190757494745
28511	NKIRAS2	0.139786595157587	NA	NA	NA	NA	NA	NA	0.357769424010258	NA	NA	NA	NA	NA	NA	0.919623725493445	0.357769424010258	+??????	#??????	1	0.605190757494745
53615	MBD3	0.2047556355326	-0.539803927991076	0.845601701164717	0.105435919009221	NA	NA	0.292827085878708	0.251819681927571	0.00611433208515168	0.133653576969835	0.897668905679388	NA	NA	0.929399992157675	0.919588315898042	0.357787934801468	+-++??+	#!##??#	1	0.605190757494745
572558	PGM5-AS1	0.0648333764301885	NA	0.899556459842522	NA	NA	NA	NA	0.838055214683962	NA	0.342406657704517	NA	NA	NA	NA	0.919065328260075	0.358061403063045	+?+????	#?#????	1	0.60539032172308
10728	PTGES3	0.383303874486153	0.654278251126042	-1.18407900696889	-0.174453638414059	0.0397008264768051	-0.0454541939307589	-0.330473928272651	0.125231621880032	0.0250640945392828	0.214475124487071	0.904161581877016	0.964361548031159	0.768575306833032	0.929399992157675	0.919037878384132	0.35807576013114	++--+--	#!#####	1	0.60539032172308
3590	IL11RA	0.140948771516618	NA	NA	NA	NA	NA	NA	0.358081189137305	NA	NA	NA	NA	NA	NA	0.919027498621762	0.358081189137305	+??????	#??????	1	0.60539032172308
83604	TMEM47	0.402924911846023	0.498497488101082	NA	0.0903993362202185	-0.528415469008042	0.0286442753001239	NA	0.11330524062128	0.266181086409446	NA	0.927694351811711	0.345542490540518	0.914632294012752	NA	0.918795670632658	0.358202457391339	++?+-+?	##?###?	1	0.6054965519558
4356	MPP3	NA	NA	NA	NA	NA	0.166162975182601	NA	NA	NA	NA	NA	NA	0.358552021581064	NA	0.918127686453456	0.358552021581064	?????+?	?????#?	1	0.605870647479107
51735	RAPGEF6	-0.21674566612055	NA	NA	NA	NA	0.586656820256964	NA	0.54835296499657	NA	NA	NA	NA	0.104347307384968	NA	0.918124398716621	0.358553742623833	-????+?	#????#?	1	0.605870647479107
858	CAV2	-0.351934218515733	0.505579161741124	NA	-0.251202811397097	0.0360339030215489	0.450117862464877	-0.0594453281103737	0.547098769399277	0.181609479685969	NA	0.822074598967475	0.939009573329418	0.117701560074137	0.960367408883952	0.918037606612078	0.35859917786039	-+?-++-	##?####	1	0.605870647479107
23174	ZCCHC14	0.381968904318168	-0.505845925654671	NA	0.309510143632801	0.204082884449302	0.0280170800839095	NA	0.119145421305581	0.0483841398802701	NA	0.852572018087571	0.747661334723404	0.867780028413338	NA	0.917581025157147	0.358838255605773	+-?+++?	#!?###?	1	0.606175742515002
23062	GGA2	0.0979802774522476	NA	NA	0.0192315782361892	-0.0374655408354103	-0.318920756642074	NA	0.581380374223083	NA	NA	0.982750568334518	0.853597269045719	0.104347307384968	NA	-0.917418368754117	0.358923450867546	+??+--?	#??###?	1	0.606220830951836
58485	TRAPPC1	-0.236574652388745	NA	NA	NA	NA	NA	NA	0.359238512714678	NA	NA	NA	NA	NA	NA	-0.916817057457691	0.359238512714678	-??????	#??????	1	0.6066540855198
89890	KBTBD6	-0.256266250162773	NA	NA	NA	NA	NA	NA	0.359592762023902	NA	NA	NA	NA	NA	NA	-0.916141350592926	0.359592762023902	-??????	#??????	1	0.607003673692557
10449	ACAA2	0.18252433461338	NA	NA	NA	NA	NA	NA	0.359592762023902	NA	NA	NA	NA	NA	NA	0.916141350592926	0.359592762023902	+??????	#??????	1	0.607003673692557
79930	DOK3	0.333179397942499	NA	NA	NA	NA	NA	NA	0.359621265469852	NA	NA	NA	NA	NA	NA	0.916087000358087	0.359621265469852	+??????	#??????	1	0.607003673692557
51637	C14orf166	-0.0282084098003246	1.01613182791597	-1.73010180151842	-0.216608720930557	-0.233247383610273	-0.0983013379705042	NA	0.874443048836551	0.00227618685835623	0.074663224746569	0.805235200652718	0.624069035999156	0.554096652183384	NA	-0.915950715691676	0.359692744863444	-+----?	#!####?	1	0.607025443367265
6594	SMARCA1	-0.287588715769595	0.431018226407462	-1.190764886641	-0.355888939003183	-0.235004041779156	0.0994120100144382	-0.288861340580132	0.399033119956743	0.0326302503270006	0.157489237301143	0.483348766419747	0.534657230405567	0.359369974603756	0.933016440633298	-0.91564651678173	0.359852325107055	-+---+-	#!#####	1	0.607195862686746
219902	TMEM136	0.185017708595313	NA	NA	NA	NA	NA	NA	0.360301398608939	NA	NA	NA	NA	NA	NA	0.914790927381984	0.360301398608939	+??????	#??????	1	0.607755671884393
135154	SDHAF4	-0.278483691211646	NA	NA	NA	NA	NA	NA	0.360301398608939	NA	NA	NA	NA	NA	NA	-0.914790927381984	0.360301398608939	-??????	#??????	1	0.607755671884393
7627	ZNF75A	-0.0165600458527431	NA	1.14669463183828	NA	NA	NA	NA	0.940117704314335	NA	0.178185939388078	NA	NA	NA	NA	0.914597209159867	0.360403124379392	-?+????	#?#????	1	0.607828316214072
6129	RPL7	0.127232318128808	0.87001641227603	-0.682374028505838	0.0943120378821245	-0.217208429068622	-0.0137448584300888	0.215934542162888	0.472668598828166	0.0028891457246888	0.28371880081176	0.920538521656193	0.596611287194963	0.806571430797714	0.929399992157675	0.914369158584835	0.36052290193567	++-+--+	#!#####	1	0.607931376705844
9253	NUMBL	-0.0492066113471292	NA	1.10200994112197	NA	NA	NA	NA	0.792989407041009	NA	0.107145784989573	NA	NA	NA	NA	0.914215699176696	0.360603516506638	-?+????	#?#????	1	0.607968375861013
54942	FAM206A	-0.149542274742688	0.121857134452602	NA	-0.290482972249161	NA	-0.0166200801142722	NA	0.367579119239732	0.518891697425819	NA	0.653624488371167	NA	0.887743300811553	NA	-0.914081314122876	0.360674120317152	-+?-?-?	##?#?#?	1	0.607988487835746
8079	MLF2	0.00350487734269223	-0.809279364841788	NA	0.0727576022171217	0.203054457030518	-0.0500390187505637	-0.0731881420233673	0.983826683151531	0.00472027354540161	NA	0.941485295010804	0.683460841131926	0.856410648542377	0.944661451268454	-0.913818080080153	0.360812444510225	+-?++--	#!?####	1	0.608122262996354
64802	NMNAT1	0.13758941755973	NA	NA	NA	NA	NA	NA	0.360870854580639	NA	NA	NA	NA	NA	NA	0.913706943418483	0.360870854580639	+??????	#??????	1	0.608122262996354
25793	FBXO7	-0.28331995674306	0.418468052172816	-1.47334290522353	-0.108558589057321	0.127636977726633	-0.0749198708466103	0.03477548899117	0.20671508671306	0.0465918433176839	0.0686499430356924	0.918457099505923	0.809564780935226	0.681981287915973	0.985127212433875	-0.91346239964557	0.360999400282052	-+--+-+	#!#####	1	0.60823996515815
57175	CORO1B	0.072982292691445	0.0429236893279157	NA	0.0934966423729886	NA	NA	NA	0.632416082015784	0.785193135132838	NA	0.897668905679388	NA	NA	NA	0.912860697049342	0.361315810628281	++?+???	##?#???	1	0.60867410660547
222194	RSBN1L	0.215812584304656	NA	NA	NA	NA	NA	NA	0.361467677158566	NA	NA	NA	NA	NA	NA	0.912572017001975	0.361467677158566	+??????	#??????	1	0.608830960779756
5159	PDGFRB	0.223529654906484	NA	NA	NA	NA	NA	NA	0.36187193060646	NA	NA	NA	NA	NA	NA	0.911803950098716	0.36187193060646	+??????	#??????	1	0.609412797813122
122704	MRPL52	-0.138597545030249	NA	-1.71081840683011	NA	0.158590594680412	NA	NA	0.443277744148824	NA	0.074663224746569	NA	0.499546718006135	NA	NA	-0.911690213629244	0.361931817122844	-?-?+??	#?#?#??	1	0.609414606601708
55248	TMEM206	-0.305875823375532	NA	NA	NA	NA	NA	NA	0.361998461900214	NA	NA	NA	NA	NA	NA	-0.911563655734265	0.361998461900214	-??????	#??????	1	0.609427792398053
55588	MED29	-0.361458582128657	NA	NA	NA	NA	NA	NA	0.362307220451551	NA	NA	NA	NA	NA	NA	-0.910977516138247	0.362307220451551	-??????	#??????	1	0.609848508498858
6046	BRD2	0.263244878224038	-0.48646165910158	NA	-0.0311285781138722	0.174541006017588	0.323370466796677	0.0978147036600721	0.319358412229738	0.0216348665224955	NA	0.958309583063449	0.724229001250435	0.189918349432098	0.960367408883952	0.910748054333223	0.362428138100774	+-?-+++	#!?####	1	0.609952958746178
5994	RFXAP	-0.325434012387651	NA	NA	NA	NA	NA	NA	0.362520936612451	NA	NA	NA	NA	NA	NA	-0.910571985891886	0.362520936612451	-??????	#??????	1	0.610010059301432
26873	OPLAH	-0.190899928411029	NA	NA	NA	NA	NA	NA	0.362764821535859	NA	NA	NA	NA	NA	NA	-0.910109392748327	0.362764821535859	-??????	#??????	1	0.610222253369249
112817	HOGA1	-0.360297489353031	NA	NA	NA	NA	NA	NA	0.362764821535859	NA	NA	NA	NA	NA	NA	-0.910109392748327	0.362764821535859	-??????	#??????	1	0.610222253369249
10628	TXNIP	0.598517921211918	0.823021849613387	-0.694355162057366	0.616966087374463	-0.248225393352929	0.00778688503967118	-0.304576748924773	0.241840776492315	0.10657784264008	0.483589148814996	0.426194426939435	0.603067982852532	0.94865237319522	0.92952212894874	0.90987936946884	0.362886130932505	++-+-+-	#######	1	0.610327234007891
79144	PPDPF	-0.162877992854698	-0.0137842879406627	NA	-0.319461816501583	NA	NA	NA	0.66091103033952	0.965794189218641	NA	0.728409307364223	NA	NA	NA	-0.909326056862844	0.363178040259539	--?-???	##?#???	1	0.610447611920441
